shipment_id,dispatch_date,day_of_week,is_weekend,region,transport_mode,carrier,product_category,distance_km,shipment_weight_kg,transportation_cost_usd,promised_delivery_days,delivery_time_days,delay_days,is_delayed,fuel_surcharge_pct,damaged_in_transit,customer_satisfaction
SHP1926,2026-03-27,Friday,False,South,Rail,Carrier D,Consumer Goods,200.6,630.0,55.64,4.5,1.6,-2.9,False,10.0,False,5.0
SHP1927,2026-03-15,Sunday,True,East,Road,Carrier B,Consumer Goods,736.4,671.0,72.67,3.0,3.55,0.55,True,8.2,False,3.5
SHP1928,2026-02-20,Friday,False,West,Sea,Carrier A,Machinery,2526.7,683.1,263.7,10.0,8.2,-1.8,False,6.5,False,5.0
SHP1929,2026-03-08,Sunday,True,South,Road,Carrier C,Electronics,377.8,89.7,30.16,3.0,2.2,-0.8,False,6.1,False,4.0
SHP1930,2026-03-17,Tuesday,False,North,Road,Carrier C,Perishables,513.8,291.1,40.01,3.0,1.82,-1.18,False,8.8,False,5.0
SHP1931,2026-04-03,Friday,False,Central,Road,Carrier C,Electronics,316.7,113.7,26.83,3.0,2.07,-0.93,False,7.2,False,4.5
SHP1932,2026-06-25,Thursday,False,Central,Rail,Carrier A,Perishables,593.4,797.4,82.97,4.5,2.38,-2.12,False,7.7,False,4.0
SHP1933,2026-05-25,Monday,False,East,Road,Carrier A,Perishables,278.4,606.9,45.46,3.0,1.23,-1.77,False,10.4,False,4.0
SHP1934,2026-01-07,Wednesday,False,North,Air,Carrier D,Textiles,3100.5,529.2,585.19,1.5,2.23,0.73,True,9.4,False,3.5
SHP1935,2026-01-13,Tuesday,False,South,Sea,Carrier C,Machinery,4891.5,1932.0,457.05,10.0,12.42,2.42,True,11.7,False,2.5
SHP1936,2026-04-30,Thursday,False,North,Road,Carrier D,Textiles,564.9,464.4,42.6,3.0,2.12,-0.88,False,6.5,False,3.5
SHP1937,2026-03-07,Saturday,True,Central,Air,Carrier C,Machinery,269.5,2532.0,351.24,1.5,1.44,-0.06,False,7.1,False,4.0
SHP1938,2026-01-04,Sunday,True,North,Road,Carrier C,Electronics,565.6,165.3,33.67,3.0,3.04,0.04,True,8.9,False,5.0
SHP1939,2026-05-18,Monday,False,East,Sea,Carrier C,Electronics,4129.0,205.5,212.24,10.0,10.51,0.51,True,12.1,False,4.5
SHP1940,2026-03-29,Sunday,True,South,Sea,Carrier D,Electronics,1966.2,281.0,212.45,10.0,7.45,-2.55,False,6.9,False,5.0
SHP1941,2026-01-17,Saturday,True,East,Road,Carrier B,Textiles,501.7,555.1,50.07,3.0,2.81,-0.19,False,8.6,False,4.5
SHP1942,2026-02-21,Saturday,True,West,Air,Carrier C,Electronics,2536.0,217.0,289.43,1.5,1.55,0.05,True,11.1,False,4.0
SHP1943,2026-05-14,Thursday,False,Central,Road,Carrier A,Perishables,563.9,182.9,36.05,3.0,1.66,-1.34,False,8.6,False,5.0
SHP1944,2026-03-10,Tuesday,False,North,Road,Carrier B,Textiles,314.0,823.1,47.34,3.0,2.22,-0.78,False,10.5,False,4.5
SHP1945,2026-05-17,Sunday,True,North,Sea,Carrier C,Consumer Goods,3515.9,452.9,240.39,10.0,9.86,-0.14,False,12.4,False,4.0
SHP1946,2026-01-21,Wednesday,False,North,Road,Carrier A,Electronics,596.1,127.2,32.54,3.0,1.38,-1.62,False,9.1,False,4.5
SHP1947,2026-01-24,Saturday,True,Central,Road,Carrier A,Machinery,461.9,798.1,55.32,3.0,2.22,-0.78,False,9.4,False,5.0
SHP1948,2026-01-04,Sunday,True,Central,Road,Carrier B,Machinery,700.9,1973.1,165.38,3.0,2.44,-0.56,False,10.0,False,4.0
SHP1949,2026-06-01,Monday,False,East,Sea,Carrier A,Consumer Goods,3974.8,610.4,246.66,10.0,9.72,-0.28,False,6.7,False,4.5
SHP1950,2026-01-03,Saturday,True,West,Road,Carrier A,Consumer Goods,600.6,288.1,43.6,3.0,2.46,-0.54,False,5.5,False,4.0
SHP1951,2026-03-09,Monday,False,West,Road,Carrier B,Electronics,614.3,53.1,29.1,3.0,2.31,-0.69,False,8.8,False,5.0
SHP1952,2026-04-11,Saturday,True,North,Air,Carrier D,Electronics,1053.3,102.9,189.02,1.5,2.0,0.5,True,7.2,False,4.0
SHP1953,2026-06-17,Wednesday,False,Central,Sea,Carrier B,Consumer Goods,3560.0,734.9,258.84,10.0,10.02,0.02,True,10.6,False,4.5
SHP1954,2026-06-25,Thursday,False,South,Road,Carrier A,Textiles,383.5,306.2,35.0,3.0,1.21,-1.79,False,9.1,False,4.5
SHP1955,2026-02-23,Monday,False,South,Road,Carrier A,Textiles,658.8,114.3,28.77,3.0,2.67,-0.33,False,10.6,False,3.5
SHP1956,2026-02-04,Wednesday,False,East,Road,Carrier C,Machinery,542.6,761.3,50.28,3.0,1.3,-1.7,False,6.1,False,4.0
SHP1957,2026-02-25,Wednesday,False,North,Road,Carrier B,Machinery,412.4,1228.4,71.32,3.0,1.99,-1.01,False,10.5,False,5.0
SHP1958,2026-04-18,Saturday,True,North,Road,Carrier D,Consumer Goods,193.6,523.3,33.13,3.0,1.71,-1.29,False,3.9,False,5.0
SHP1959,2026-02-09,Monday,False,West,Air,Carrier C,Consumer Goods,682.2,359.2,158.09,1.5,0.97,-0.53,False,6.3,False,4.5
SHP1960,2026-03-09,Monday,False,North,Rail,Carrier C,Consumer Goods,1008.6,549.4,82.55,4.5,2.78,-1.72,False,9.8,False,4.0
SHP1961,2026-02-15,Sunday,True,West,Rail,Carrier A,Perishables,649.0,897.3,94.89,4.5,3.64,-0.86,False,7.5,False,4.5
SHP1962,2026-03-19,Thursday,False,South,Road,Carrier C,Consumer Goods,583.2,383.7,47.83,3.0,2.13,-0.87,False,7.7,False,4.5
SHP1963,2026-05-21,Thursday,False,South,Sea,Carrier A,Electronics,1528.2,340.4,228.27,10.0,5.94,-4.06,False,8.7,False,4.5
SHP1964,2026-06-04,Thursday,False,South,Road,Carrier D,Perishables,768.6,331.9,51.32,3.0,2.94,-0.06,False,11.3,False,4.5
SHP1965,2026-01-06,Tuesday,False,South,Sea,Carrier C,Consumer Goods,4296.6,217.3,234.46,10.0,11.18,1.18,True,4.7,False,4.0
SHP1966,2026-01-17,Saturday,True,West,Rail,Carrier B,Perishables,934.7,1170.8,104.13,4.5,4.21,-0.29,False,11.0,False,4.5
SHP1967,2026-06-13,Saturday,True,South,Road,Carrier A,Perishables,786.6,84.1,33.03,3.0,2.53,-0.47,False,11.1,False,4.5
SHP1968,2026-04-09,Thursday,False,East,Rail,Carrier A,Electronics,1231.9,111.7,69.26,4.5,3.54,-0.96,False,7.5,False,5.0
SHP1969,2026-03-22,Sunday,True,East,Road,Carrier C,Consumer Goods,355.0,354.9,39.39,3.0,1.99,-1.01,False,7.1,False,3.5
SHP1970,2026-01-02,Friday,False,West,Rail,Carrier A,Textiles,927.2,440.0,77.39,4.5,2.93,-1.57,False,8.3,False,4.5
SHP1971,2026-03-18,Wednesday,False,Central,Road,Carrier C,Machinery,57.1,417.9,27.21,3.0,1.67,-1.33,False,7.1,False,4.0
SHP1972,2026-06-29,Monday,False,West,Road,Carrier A,Perishables,662.8,704.4,68.34,3.0,2.13,-0.87,False,9.2,False,5.0
SHP1973,2026-03-07,Saturday,True,North,Sea,Carrier C,Consumer Goods,3144.9,478.2,246.96,10.0,9.19,-0.81,False,9.5,False,4.5
SHP1974,2026-02-21,Saturday,True,North,Road,Carrier D,Consumer Goods,54.6,1177.9,31.0,3.0,1.98,-1.02,False,5.4,False,4.5
SHP1975,2026-04-02,Thursday,False,South,Sea,Carrier C,Perishables,2081.8,339.6,184.97,10.0,6.49,-3.51,False,6.7,False,5.0
SHP1976,2026-06-20,Saturday,True,East,Road,Carrier C,Textiles,624.2,402.3,50.57,3.0,3.62,0.62,True,6.1,False,3.5
SHP1977,2026-01-22,Thursday,False,North,Rail,Carrier A,Electronics,1464.8,145.1,69.88,4.5,3.85,-0.65,False,8.9,False,4.0
SHP1978,2026-04-21,Tuesday,False,East,Rail,Carrier A,Consumer Goods,907.1,464.6,79.26,4.5,2.38,-2.12,False,10.2,False,5.0
SHP1979,2026-04-17,Friday,False,East,Road,Carrier C,Machinery,253.6,841.3,47.57,3.0,1.72,-1.28,False,6.4,False,4.0
SHP1980,2026-03-08,Sunday,True,South,Road,Carrier B,Consumer Goods,165.9,673.2,41.28,3.0,1.91,-1.09,False,10.2,False,4.0
SHP1981,2026-05-20,Wednesday,False,West,Road,Carrier B,Perishables,732.9,985.2,89.24,3.0,2.69,-0.31,False,6.7,False,4.0
SHP1982,2026-03-10,Tuesday,False,North,Road,Carrier A,Consumer Goods,539.9,546.3,51.15,3.0,1.46,-1.54,False,9.9,False,5.0
SHP1983,2026-03-25,Wednesday,False,North,Road,Carrier A,Consumer Goods,384.0,1755.7,89.61,3.0,1.82,-1.18,False,7.9,False,4.0
SHP1984,2026-04-13,Monday,False,West,Rail,Carrier A,Machinery,701.1,1023.3,95.43,4.5,2.34,-2.16,False,7.6,False,4.5
SHP1985,2026-02-08,Sunday,True,East,Sea,Carrier D,Consumer Goods,4306.2,698.7,271.04,10.0,11.27,1.27,True,10.8,False,4.0
SHP1986,2026-01-13,Tuesday,False,West,Sea,Carrier A,Textiles,4273.2,632.7,267.47,10.0,10.55,0.55,True,12.1,False,3.5
SHP1987,2026-02-10,Tuesday,False,East,Air,Carrier B,Electronics,1172.4,220.0,200.17,1.5,0.5,-1.0,False,4.6,False,3.5
SHP1988,2026-02-26,Thursday,False,South,Air,Carrier A,Machinery,1000.3,2219.2,822.05,1.5,0.93,-0.57,False,9.7,False,4.5
SHP1989,2026-06-30,Tuesday,False,West,Rail,Carrier C,Consumer Goods,517.8,1056.1,87.54,4.5,2.9,-1.6,False,8.9,False,4.5
SHP1990,2026-01-12,Monday,False,West,Road,Carrier B,Machinery,356.4,1757.0,79.4,3.0,0.69,-2.31,False,9.8,False,4.5
SHP1991,2026-01-13,Tuesday,False,West,Sea,Carrier D,Electronics,2672.3,274.6,216.3,10.0,8.54,-1.46,False,5.6,False,4.5
SHP1992,2026-04-30,Thursday,False,South,Rail,Carrier D,Textiles,1466.3,168.9,72.84,4.5,3.79,-0.71,False,6.3,False,4.0
SHP1993,2026-04-07,Tuesday,False,East,Rail,Carrier B,Perishables,723.7,76.5,66.58,4.5,2.1,-2.4,False,7.2,True,4.0
SHP1994,2026-02-26,Thursday,False,South,Road,Carrier D,Textiles,200.1,404.7,34.22,3.0,1.47,-1.53,False,8.9,False,4.5
SHP1995,2026-02-09,Monday,False,North,Road,Carrier D,Machinery,211.3,1055.2,46.03,3.0,0.97,-2.03,False,7.0,False,4.0
SHP1996,2026-04-28,Tuesday,False,Central,Road,Carrier D,Consumer Goods,413.2,412.8,31.93,3.0,1.93,-1.07,False,7.9,False,4.5
SHP1997,2026-03-21,Saturday,True,North,Sea,Carrier D,Perishables,1313.5,494.0,234.49,10.0,6.51,-3.49,False,10.2,False,4.0
SHP1998,2026-05-08,Friday,False,Central,Road,Carrier A,Textiles,438.0,304.5,38.18,3.0,2.35,-0.65,False,12.6,False,4.5
SHP1999,2026-06-22,Monday,False,East,Road,Carrier B,Perishables,182.8,682.0,37.96,3.0,1.67,-1.33,False,10.0,False,5.0
SHP2000,2026-02-04,Wednesday,False,North,Sea,Carrier A,Electronics,4890.3,249.4,207.23,10.0,12.06,2.06,True,10.2,False,3.5
SHP2001,2026-01-03,Saturday,True,East,Road,Carrier A,Consumer Goods,473.3,601.3,45.38,3.0,1.79,-1.21,False,8.1,False,5.0
SHP2002,2026-04-30,Thursday,False,Central,Road,Carrier D,Consumer Goods,874.2,178.6,41.57,3.0,2.77,-0.23,False,6.7,False,4.5
SHP2003,2026-01-05,Monday,False,West,Road,Carrier B,Textiles,404.4,490.7,38.66,3.0,1.65,-1.35,False,7.8,False,4.5
SHP2004,2026-01-11,Sunday,True,West,Air,Carrier C,Consumer Goods,20.0,1272.0,151.92,1.5,0.92,-0.58,False,8.4,False,4.0
SHP2005,2026-05-06,Wednesday,False,West,Sea,Carrier D,Consumer Goods,5249.2,389.0,229.69,10.0,12.26,2.26,True,6.2,False,3.0
SHP2006,2026-03-12,Thursday,False,West,Road,Carrier D,Consumer Goods,550.4,635.7,51.85,3.0,2.3,-0.7,False,10.1,False,4.5
SHP2007,2026-04-27,Monday,False,Central,Sea,Carrier D,Electronics,4288.3,215.4,224.58,10.0,10.69,0.69,True,11.5,False,3.5
SHP2008,2026-05-18,Monday,False,South,Road,Carrier A,Consumer Goods,249.5,136.9,29.46,3.0,1.31,-1.69,False,8.7,False,4.0
SHP2009,2026-04-16,Thursday,False,East,Sea,Carrier A,Textiles,3448.6,259.9,227.63,10.0,8.98,-1.02,False,10.7,False,3.5
SHP2010,2026-04-26,Sunday,True,South,Air,Carrier B,Perishables,1930.5,255.6,312.18,1.5,2.43,0.93,True,10.9,False,3.5
SHP2011,2026-06-11,Thursday,False,Central,Sea,Carrier A,Electronics,3214.6,163.5,198.59,10.0,8.91,-1.09,False,6.4,True,4.5
SHP2012,2026-03-08,Sunday,True,Central,Road,Carrier A,Textiles,103.1,255.6,25.95,3.0,1.58,-1.42,False,5.0,False,4.5
SHP2013,2026-01-31,Saturday,True,North,Sea,Carrier B,Electronics,6822.4,201.6,238.05,10.0,16.33,6.33,True,7.5,False,1.0
SHP2014,2026-03-16,Monday,False,West,Air,Carrier C,Perishables,2385.1,427.6,405.45,1.5,1.54,0.04,True,8.7,False,4.5
SHP2015,2026-03-12,Thursday,False,Central,Road,Carrier B,Perishables,534.1,122.8,31.97,3.0,2.18,-0.82,False,6.1,False,4.5
SHP2016,2026-03-07,Saturday,True,North,Sea,Carrier B,Consumer Goods,5076.7,251.9,260.66,10.0,13.02,3.02,True,11.3,False,3.0
SHP2017,2026-03-11,Wednesday,False,East,Road,Carrier C,Consumer Goods,578.8,312.9,41.87,3.0,1.77,-1.23,False,12.4,False,4.5
SHP2018,2026-02-10,Tuesday,False,Central,Sea,Carrier A,Perishables,2687.4,959.1,251.53,10.0,7.94,-2.06,False,8.9,False,4.0
SHP2019,2026-06-09,Tuesday,False,North,Road,Carrier A,Consumer Goods,700.0,293.4,42.4,3.0,2.34,-0.66,False,6.5,False,4.0
SHP2020,2026-01-20,Tuesday,False,West,Air,Carrier C,Consumer Goods,2396.6,1230.0,1146.69,1.5,0.69,-0.81,False,9.5,False,4.5
SHP2021,2026-06-27,Saturday,True,South,Road,Carrier C,Consumer Goods,322.1,729.1,42.53,3.0,2.93,-0.07,False,6.5,False,3.5
SHP2022,2026-06-02,Tuesday,False,Central,Road,Carrier C,Electronics,608.0,81.7,26.63,3.0,1.92,-1.08,False,10.8,False,4.0
SHP2023,2026-05-20,Wednesday,False,Central,Road,Carrier A,Machinery,401.9,902.7,66.08,3.0,1.7,-1.3,False,8.0,False,4.5
SHP2024,2026-02-08,Sunday,True,Central,Road,Carrier D,Consumer Goods,491.7,741.1,56.15,3.0,2.11,-0.89,False,10.0,False,3.5
SHP2025,2026-05-25,Monday,False,East,Road,Carrier C,Machinery,569.9,894.0,73.86,3.0,1.71,-1.29,False,10.3,False,4.0
SHP2026,2026-02-14,Saturday,True,Central,Road,Carrier B,Perishables,723.7,309.6,51.65,3.0,3.36,0.36,True,9.6,False,4.0
SHP2027,2026-05-19,Tuesday,False,Central,Rail,Carrier C,Textiles,673.9,175.7,55.26,4.5,2.76,-1.74,False,12.1,False,4.0
SHP2028,2026-03-11,Wednesday,False,South,Road,Carrier D,Machinery,523.0,1113.4,66.67,3.0,2.76,-0.24,False,8.9,False,4.0
SHP2029,2026-05-05,Tuesday,False,Central,Road,Carrier C,Textiles,853.1,150.8,40.28,3.0,2.92,-0.08,False,7.5,False,4.0
SHP2030,2026-05-31,Sunday,True,North,Air,Carrier C,Electronics,1676.8,210.6,232.06,1.5,0.76,-0.74,False,4.3,False,4.5
SHP2031,2026-04-01,Wednesday,False,East,Road,Carrier D,Perishables,489.3,1810.9,96.82,3.0,1.71,-1.29,False,3.9,False,5.0
SHP2032,2026-03-11,Wednesday,False,South,Sea,Carrier C,Consumer Goods,5917.1,459.3,243.76,10.0,13.3,3.3,True,9.8,False,2.5
SHP2033,2026-06-15,Monday,False,North,Sea,Carrier B,Consumer Goods,4265.0,550.1,227.75,10.0,11.1,1.1,True,8.1,False,3.0
SHP2034,2026-05-10,Sunday,True,North,Rail,Carrier C,Electronics,384.1,127.3,70.0,4.5,2.36,-2.14,False,6.9,False,4.5
SHP2035,2026-03-25,Wednesday,False,West,Rail,Carrier B,Consumer Goods,621.6,1398.2,89.74,4.5,1.91,-2.59,False,6.3,False,4.0
SHP2036,2026-03-30,Monday,False,South,Sea,Carrier A,Perishables,4327.5,365.0,195.17,10.0,11.22,1.22,True,10.0,False,3.0
SHP2037,2026-03-20,Friday,False,West,Road,Carrier C,Machinery,534.6,1271.7,94.16,3.0,1.64,-1.36,False,6.5,False,4.0
SHP2038,2026-04-23,Thursday,False,North,Road,Carrier D,Consumer Goods,482.5,554.6,44.63,3.0,2.43,-0.57,False,11.8,False,4.0
SHP2039,2026-04-03,Friday,False,South,Road,Carrier D,Consumer Goods,882.2,288.6,45.03,3.0,2.28,-0.72,False,13.2,False,4.0
SHP2040,2026-03-13,Friday,False,East,Air,Carrier B,Consumer Goods,1367.8,481.1,352.52,1.5,1.64,0.14,True,6.7,False,4.5
SHP2041,2026-06-14,Sunday,True,West,Road,Carrier B,Perishables,435.1,962.8,68.1,3.0,1.8,-1.2,False,9.8,False,5.0
SHP2042,2026-02-18,Wednesday,False,South,Rail,Carrier A,Consumer Goods,212.9,310.9,68.58,4.5,1.78,-2.72,False,9.4,False,4.0
SHP2043,2026-02-21,Saturday,True,West,Sea,Carrier D,Electronics,4892.8,61.2,237.51,10.0,12.47,2.47,True,6.5,False,3.5
SHP2044,2026-02-02,Monday,False,Central,Sea,Carrier D,Machinery,2541.4,2015.3,291.46,10.0,7.52,-2.48,False,6.5,False,4.5
SHP2045,2026-01-22,Thursday,False,West,Road,Carrier C,Consumer Goods,661.4,604.5,65.97,3.0,2.3,-0.7,False,8.3,False,4.5
SHP2046,2026-04-24,Friday,False,South,Road,Carrier D,Machinery,640.4,1236.4,97.55,3.0,1.79,-1.21,False,6.2,False,4.5
SHP2047,2026-05-13,Wednesday,False,North,Sea,Carrier C,Perishables,6318.9,399.9,238.55,10.0,14.66,4.66,True,10.7,False,1.5
SHP2048,2026-01-18,Sunday,True,Central,Rail,Carrier C,Consumer Goods,1127.2,76.2,70.58,4.5,3.49,-1.01,False,8.0,False,4.5
SHP2049,2026-06-15,Monday,False,North,Road,Carrier A,Electronics,378.8,329.4,32.43,3.0,1.97,-1.03,False,6.3,False,4.5
SHP2050,2026-04-28,Tuesday,False,Central,Road,Carrier B,Electronics,540.7,91.8,31.43,3.0,1.84,-1.16,False,8.3,False,3.5
SHP2051,2026-04-27,Monday,False,East,Sea,Carrier C,Machinery,2588.9,773.0,253.54,10.0,7.32,-2.68,False,9.4,False,5.0
SHP2052,2026-02-06,Friday,False,Central,Rail,Carrier C,Textiles,1011.7,177.3,68.73,4.5,2.61,-1.89,False,7.1,False,3.5
SHP2053,2026-03-05,Thursday,False,West,Sea,Carrier B,Consumer Goods,3258.9,771.2,211.86,10.0,9.53,-0.47,False,4.5,False,4.0
SHP2054,2026-05-18,Monday,False,Central,Sea,Carrier D,Textiles,3415.6,678.0,269.06,10.0,9.4,-0.6,False,8.8,False,3.5
SHP2055,2026-03-20,Friday,False,South,Rail,Carrier A,Electronics,585.6,102.3,64.89,4.5,1.73,-2.77,False,6.1,False,4.5
SHP2056,2026-06-19,Friday,False,West,Road,Carrier B,Consumer Goods,510.1,234.9,35.72,3.0,1.45,-1.55,False,6.9,False,4.0
SHP2057,2026-05-03,Sunday,True,South,Road,Carrier C,Textiles,614.8,264.7,42.2,3.0,2.44,-0.56,False,9.4,False,4.0
SHP2058,2026-06-25,Thursday,False,East,Road,Carrier C,Electronics,119.6,115.8,25.12,3.0,1.51,-1.49,False,7.3,False,4.5
SHP2059,2026-02-13,Friday,False,West,Road,Carrier C,Consumer Goods,312.3,223.2,30.41,3.0,1.28,-1.72,False,8.2,False,4.5
SHP2060,2026-03-23,Monday,False,Central,Air,Carrier A,Textiles,1917.6,566.4,496.33,1.5,0.84,-0.66,False,11.4,False,4.5
SHP2061,2026-03-28,Saturday,True,Central,Rail,Carrier A,Machinery,78.4,1887.5,69.02,4.5,2.07,-2.43,False,7.8,False,4.0
SHP2062,2026-01-16,Friday,False,West,Sea,Carrier C,Textiles,5588.3,113.9,208.06,10.0,13.25,3.25,True,12.5,False,2.5
SHP2063,2026-02-23,Monday,False,South,Road,Carrier C,Consumer Goods,307.8,545.4,39.7,3.0,0.87,-2.13,False,10.0,False,4.0
SHP2064,2026-04-12,Sunday,True,East,Rail,Carrier A,Consumer Goods,571.7,518.9,78.58,4.5,3.78,-0.72,False,6.6,False,4.5
SHP2065,2026-06-12,Friday,False,West,Rail,Carrier C,Machinery,827.4,1934.4,125.5,4.5,2.24,-2.26,False,7.5,False,4.5
SHP2066,2026-04-08,Wednesday,False,South,Rail,Carrier B,Electronics,948.1,68.4,62.06,4.5,2.55,-1.95,False,6.0,False,4.0
SHP2067,2026-06-05,Friday,False,North,Air,Carrier C,Consumer Goods,1270.5,850.3,478.49,1.5,0.5,-1.0,False,9.8,False,4.5
SHP2068,2026-01-02,Friday,False,South,Road,Carrier D,Machinery,646.1,1091.6,82.07,3.0,2.32,-0.68,False,11.1,False,4.0
SHP2069,2026-04-04,Saturday,True,South,Road,Carrier A,Machinery,529.9,1805.6,118.41,3.0,2.93,-0.07,False,7.8,False,5.0
SHP2070,2026-05-21,Thursday,False,South,Road,Carrier A,Perishables,282.6,288.2,37.32,3.0,1.87,-1.13,False,4.8,False,4.5
SHP2071,2026-06-18,Thursday,False,South,Road,Carrier C,Consumer Goods,345.5,325.9,34.96,3.0,1.41,-1.59,False,9.2,False,4.5
SHP2072,2026-02-28,Saturday,True,North,Road,Carrier C,Consumer Goods,146.6,287.0,28.78,3.0,1.98,-1.02,False,6.8,False,4.5
SHP2073,2026-03-10,Tuesday,False,North,Rail,Carrier C,Electronics,461.3,44.2,55.92,4.5,2.01,-2.49,False,7.1,False,4.5
SHP2074,2026-04-29,Wednesday,False,Central,Sea,Carrier D,Textiles,3965.1,144.2,190.03,10.0,9.59,-0.41,False,9.1,False,5.0
SHP2075,2026-04-02,Thursday,False,East,Rail,Carrier D,Consumer Goods,610.6,277.5,76.43,4.5,2.64,-1.86,False,11.0,False,4.5
SHP2076,2026-06-30,Tuesday,False,South,Air,Carrier D,Electronics,3063.0,147.6,286.02,1.5,1.29,-0.21,False,10.0,False,5.0
SHP2077,2026-02-14,Saturday,True,West,Road,Carrier B,Consumer Goods,464.2,665.9,51.16,3.0,2.39,-0.61,False,9.4,False,4.5
SHP2078,2026-05-28,Thursday,False,North,Rail,Carrier B,Machinery,426.5,2379.4,107.47,4.5,1.8,-2.7,False,8.2,False,4.5
SHP2079,2026-01-24,Saturday,True,Central,Road,Carrier B,Machinery,221.3,2108.6,79.45,3.0,2.86,-0.14,False,5.9,False,5.0
SHP2080,2026-04-01,Wednesday,False,West,Road,Carrier A,Perishables,660.6,1022.9,85.54,3.0,2.14,-0.86,False,9.2,False,4.0
SHP2081,2026-04-04,Saturday,True,North,Road,Carrier B,Perishables,434.7,1274.9,77.69,3.0,2.29,-0.71,False,9.9,False,4.0
SHP2082,2026-02-27,Friday,False,South,Road,Carrier A,Consumer Goods,648.4,473.0,62.03,3.0,2.39,-0.61,False,7.3,False,4.5
SHP2083,2026-06-04,Thursday,False,Central,Road,Carrier D,Perishables,376.7,1042.4,51.14,3.0,1.94,-1.06,False,7.8,False,4.0
SHP2084,2026-06-03,Wednesday,False,Central,Road,Carrier C,Consumer Goods,338.0,330.6,42.44,3.0,2.03,-0.97,False,10.7,False,3.5
SHP2085,2026-05-08,Friday,False,East,Road,Carrier C,Textiles,673.9,290.4,42.82,3.0,1.43,-1.57,False,7.7,False,5.0
SHP2086,2026-01-07,Wednesday,False,West,Sea,Carrier B,Electronics,2469.7,156.8,229.19,10.0,7.22,-2.78,False,8.0,False,5.0
SHP2087,2026-06-19,Friday,False,North,Road,Carrier A,Electronics,547.8,208.7,31.9,3.0,1.9,-1.1,False,8.3,False,4.0
SHP2088,2026-02-16,Monday,False,Central,Road,Carrier A,Textiles,407.6,276.1,33.09,3.0,2.44,-0.56,False,9.8,False,4.0
SHP2089,2026-02-22,Sunday,True,South,Road,Carrier B,Consumer Goods,625.7,255.9,38.89,3.0,2.88,-0.12,False,9.1,False,4.0
SHP2090,2026-02-07,Saturday,True,Central,Rail,Carrier A,Perishables,1536.5,414.0,94.94,4.5,4.7,0.2,True,8.9,False,5.0
SHP2091,2026-02-22,Sunday,True,West,Road,Carrier C,Perishables,371.6,498.8,46.12,3.0,3.25,0.25,True,11.5,False,4.0
SHP2092,2026-05-23,Saturday,True,West,Road,Carrier D,Perishables,340.6,148.9,34.65,3.0,2.28,-0.72,False,7.7,False,4.5
SHP2093,2026-06-03,Wednesday,False,East,Road,Carrier D,Textiles,583.2,592.3,48.41,3.0,2.17,-0.83,False,6.6,False,4.5
SHP2094,2026-02-17,Tuesday,False,South,Road,Carrier C,Textiles,233.6,336.2,32.47,3.0,0.52,-2.48,False,10.5,False,4.5
SHP2095,2026-04-05,Sunday,True,North,Road,Carrier A,Consumer Goods,773.3,586.7,76.19,3.0,2.87,-0.13,False,9.0,False,5.0
SHP2096,2026-05-27,Wednesday,False,South,Road,Carrier D,Textiles,739.2,463.6,60.68,3.0,2.23,-0.77,False,7.3,False,4.0
SHP2097,2026-05-17,Sunday,True,North,Road,Carrier D,Textiles,250.2,461.7,36.88,3.0,2.99,-0.01,False,7.8,False,4.5
SHP2098,2026-03-05,Thursday,False,West,Road,Carrier A,Electronics,133.4,105.1,25.36,3.0,1.1,-1.9,False,6.0,False,4.5
SHP2099,2026-04-03,Friday,False,South,Road,Carrier C,Consumer Goods,217.9,620.6,36.9,3.0,1.81,-1.19,False,9.0,False,4.5
SHP2100,2026-05-05,Tuesday,False,North,Sea,Carrier A,Perishables,2125.6,816.7,238.21,10.0,6.7,-3.3,False,5.6,False,4.0
SHP2101,2026-06-28,Sunday,True,Central,Rail,Carrier D,Electronics,1180.6,161.7,81.8,4.5,3.75,-0.75,False,9.9,False,4.0
SHP2102,2026-02-08,Sunday,True,Central,Road,Carrier D,Machinery,759.8,672.2,69.22,3.0,2.87,-0.13,False,7.5,False,4.0
SHP2103,2026-01-04,Sunday,True,Central,Road,Carrier A,Machinery,608.0,1526.3,109.83,3.0,3.68,0.68,True,5.7,False,4.5
SHP2104,2026-05-06,Wednesday,False,Central,Sea,Carrier D,Textiles,3216.6,761.1,222.45,10.0,8.76,-1.24,False,10.7,False,4.0
SHP2105,2026-01-03,Saturday,True,North,Road,Carrier C,Textiles,518.5,250.3,40.97,3.0,2.04,-0.96,False,13.0,False,4.5
SHP2106,2026-03-05,Thursday,False,South,Road,Carrier D,Consumer Goods,276.0,405.8,38.17,3.0,1.65,-1.35,False,9.4,False,4.5
SHP2107,2026-01-29,Thursday,False,West,Rail,Carrier B,Electronics,1284.0,188.5,62.83,4.5,3.28,-1.22,False,7.9,False,4.0
SHP2108,2026-04-26,Sunday,True,West,Road,Carrier D,Consumer Goods,536.4,855.6,72.12,3.0,3.23,0.23,True,6.6,False,4.0
SHP2109,2026-01-11,Sunday,True,North,Road,Carrier A,Machinery,604.6,353.3,51.69,3.0,3.77,0.77,True,9.0,False,4.0
SHP2110,2026-04-07,Tuesday,False,West,Road,Carrier B,Textiles,304.5,665.1,45.94,3.0,2.14,-0.86,False,9.8,False,4.5
